200809,NAIM45_2_0,20200726,081202,37,1,3517,1957,3638,2090,200809/NAIM45_2_0/102_WSCT/WSCT0030.JPG
200809,NAIM45_2_0,20200726,082302,27,1,3518,1957,3639,2090,200809/NAIM45_2_0/102_WSCT/WSCT0041.JPG
200809,NAIM45_2_0,20200726,082602,27,1,3514,1953,3636,2090,200809/NAIM45_2_0/102_WSCT/WSCT0044.JPG
200809,NAIM45_2_0,20200726,082702,27,1,3519,1956,3638,2087,200809/NAIM45_2_0/102_WSCT/WSCT0045.JPG
200809,NAIM45_2_0,20200726,082902,43,1,3519,1954,3639,2088,200809/NAIM45_2_0/102_WSCT/WSCT0047.JPG
200809,NAIM45_2_0,20200726,085102,26,1,2267,355,2358,468,200809/NAIM45_2_0/102_WSCT/WSCT0069.JPG
200809,NAIM45_2_0,20200726,090002,28,1,3522,1934,3646,2073,200809/NAIM45_2_0/102_WSCT/WSCT0078.JPG
200809,NAIM45_2_0,20200726,090102,39,1,3523,1934,3646,2074,200809/NAIM45_2_0/102_WSCT/WSCT0079.JPG
200809,NAIM45_2_0,20200726,095302,29,1,2260,354,2355,464,200809/NAIM45_2_0/102_WSCT/WSCT0131.JPG
200809,NAIM45_2_0,20200726,095602,34,1,2260,350,2356,461,200809/NAIM45_2_0/102_WSCT/WSCT0134.JPG
200809,NAIM45_2_0,20200726,095700,35,1,2259,350,2356,463,200809/NAIM45_2_0/102_WSCT/WSCT0135.JPG
200809,NAIM45_2_0,20200726,100302,28,1,2256,353,2355,466,200809/NAIM45_2_0/102_WSCT/WSCT0141.JPG
200809,NAIM45_2_0,20200726,100400,48,1,2254,351,2356,466,200809/NAIM45_2_0/102_WSCT/WSCT0142.JPG
200809,NAIM45_2_0,20200726,100802,28,1,3524,1937,3643,2074,200809/NAIM45_2_0/102_WSCT/WSCT0146.JPG
200809,NAIM45_2_0,20200726,100802,37,1,2263,346,2355,452,200809/NAIM45_2_0/102_WSCT/WSCT0146.JPG
200809,NAIM45_2_0,20200726,100902,30,1,2255,352,2354,465,200809/NAIM45_2_0/102_WSCT/WSCT0147.JPG
200809,NAIM45_2_0,20200726,101402,27,1,2258,351,2353,464,200809/NAIM45_2_0/102_WSCT/WSCT0152.JPG
200809,NAIM45_2_0,20200726,101502,30,1,2255,350,2356,466,200809/NAIM45_2_0/102_WSCT/WSCT0153.JPG
200809,NAIM45_2_0,20200726,101602,27,1,2256,351,2356,466,200809/NAIM45_2_0/102_WSCT/WSCT0154.JPG
200809,NAIM45_2_0,20200726,101702,44,1,2255,352,2355,465,200809/NAIM45_2_0/102_WSCT/WSCT0155.JPG
200809,NAIM45_2_0,20200726,101802,28,1,2258,351,2355,463,200809/NAIM45_2_0/102_WSCT/WSCT0156.JPG
200809,NAIM45_2_0,20200726,101902,36,1,2258,351,2355,464,200809/NAIM45_2_0/102_WSCT/WSCT0157.JPG
200809,NAIM45_2_0,20200726,102002,49,1,2257,353,2355,464,200809/NAIM45_2_0/102_WSCT/WSCT0158.JPG
200809,NAIM45_2_0,20200726,102102,26,1,2259,357,2355,469,200809/NAIM45_2_0/102_WSCT/WSCT0159.JPG
200809,NAIM45_2_0,20200726,102902,28,1,3537,1951,3656,2098,200809/NAIM45_2_0/102_WSCT/WSCT0167.JPG
200809,NAIM45_2_0,20200726,104002,33,1,2259,343,2351,446,200809/NAIM45_2_0/102_WSCT/WSCT0178.JPG
200809,NAIM45_2_0,20200726,110002,26,1,3540,1946,3653,2087,200809/NAIM45_2_0/102_WSCT/WSCT0198.JPG
200809,NAIM45_2_0,20200726,110802,27,1,3538,1945,3651,2087,200809/NAIM45_2_0/102_WSCT/WSCT0206.JPG
200809,NAIM45_2_0,20200726,111402,28,1,3538,1943,3654,2087,200809/NAIM45_2_0/102_WSCT/WSCT0212.JPG
200809,NAIM45_2_0,20200726,111502,39,1,3534,1940,3651,2086,200809/NAIM45_2_0/102_WSCT/WSCT0213.JPG
200809,NAIM45_2_0,20200726,111702,46,1,3538,1941,3655,2087,200809/NAIM45_2_0/102_WSCT/WSCT0215.JPG
200809,NAIM45_2_0,20200726,111902,26,1,3537,1943,3652,2087,200809/NAIM45_2_0/102_WSCT/WSCT0217.JPG
200809,NAIM45_2_0,20200726,112002,34,1,3539,1940,3655,2086,200809/NAIM45_2_0/102_WSCT/WSCT0218.JPG
200809,NAIM45_2_0,20200726,112202,29,1,3538,1940,3656,2086,200809/NAIM45_2_0/102_WSCT/WSCT0220.JPG
200809,NAIM45_2_0,20200726,112302,32,1,3537,1941,3657,2088,200809/NAIM45_2_0/102_WSCT/WSCT0221.JPG
200809,NAIM45_2_0,20200726,112402,58,1,3537,1941,3656,2087,200809/NAIM45_2_0/102_WSCT/WSCT0222.JPG
200809,NAIM45_2_0,20200726,112500,53,1,3538,1940,3656,2086,200809/NAIM45_2_0/102_WSCT/WSCT0223.JPG
200809,NAIM45_2_0,20200726,112600,57,1,3539,1939,3659,2086,200809/NAIM45_2_0/102_WSCT/WSCT0224.JPG
200809,NAIM45_2_0,20200726,112700,53,1,3538,1938,3658,2086,200809/NAIM45_2_0/102_WSCT/WSCT0225.JPG
200809,NAIM45_2_0,20200726,112800,63,1,3539,1937,3660,2087,200809/NAIM45_2_0/102_WSCT/WSCT0226.JPG
200809,NAIM45_2_0,20200726,112900,62,1,3538,1937,3659,2085,200809/NAIM45_2_0/102_WSCT/WSCT0227.JPG
200809,NAIM45_2_0,20200726,113000,59,1,3538,1937,3660,2085,200809/NAIM45_2_0/102_WSCT/WSCT0228.JPG
200809,NAIM45_2_0,20200726,113100,28,1,3540,1934,3660,2080,200809/NAIM45_2_0/102_WSCT/WSCT0229.JPG
200809,NAIM45_2_0,20200726,113200,56,1,3538,1937,3661,2083,200809/NAIM45_2_0/102_WSCT/WSCT0230.JPG
200809,NAIM45_2_0,20200726,113300,54,1,3540,1934,3660,2082,200809/NAIM45_2_0/102_WSCT/WSCT0231.JPG
200809,NAIM45_2_0,20200726,113502,47,1,3541,1934,3659,2081,200809/NAIM45_2_0/102_WSCT/WSCT0233.JPG
200809,NAIM45_2_0,20200726,114202,26,1,3544,1936,3661,2083,200809/NAIM45_2_0/102_WSCT/WSCT0240.JPG
200809,NAIM45_2_0,20200726,114302,49,1,3542,1938,3661,2086,200809/NAIM45_2_0/102_WSCT/WSCT0241.JPG
200809,NAIM45_2_0,20200726,114400,32,1,3542,1934,3661,2081,200809/NAIM45_2_0/102_WSCT/WSCT0242.JPG
200809,NAIM45_2_0,20200726,120302,25,1,1127,67,1225,137,200809/NAIM45_2_0/102_WSCT/WSCT0261.JPG
200809,NAIM45_2_0,20200726,122802,29,1,2231,338,2340,441,200809/NAIM45_2_0/102_WSCT/WSCT0286.JPG
200809,NAIM45_2_0,20200726,123202,37,1,1122,70,1225,139,200809/NAIM45_2_0/102_WSCT/WSCT0290.JPG
200809,NAIM45_2_0,20200726,123802,76,1,1880,2177,1999,2314,200809/NAIM45_2_0/102_WSCT/WSCT0296.JPG
200809,NAIM45_2_0,20200726,123902,81,1,1883,2170,2002,2307,200809/NAIM45_2_0/102_WSCT/WSCT0297.JPG
200809,NAIM45_2_0,20200726,124402,28,1,2231,339,2335,447,200809/NAIM45_2_0/102_WSCT/WSCT0302.JPG
200809,NAIM45_2_0,20200726,124402,45,1,1121,70,1223,137,200809/NAIM45_2_0/102_WSCT/WSCT0302.JPG
200809,NAIM45_2_0,20200726,124700,28,1,2233,338,2333,446,200809/NAIM45_2_0/102_WSCT/WSCT0305.JPG
200809,NAIM45_2_0,20200726,125000,27,1,2232,338,2335,446,200809/NAIM45_2_0/102_WSCT/WSCT0308.JPG
200809,NAIM45_2_0,20200726,125100,35,1,2231,339,2335,447,200809/NAIM45_2_0/102_WSCT/WSCT0309.JPG
200809,NAIM45_2_0,20200726,125302,42,1,2231,340,2333,449,200809/NAIM45_2_0/102_WSCT/WSCT0311.JPG
200809,NAIM45_2_0,20200726,125402,34,1,2232,339,2334,446,200809/NAIM45_2_0/102_WSCT/WSCT0312.JPG
200809,NAIM45_2_0,20200726,125802,50,1,2231,341,2333,447,200809/NAIM45_2_0/102_WSCT/WSCT0316.JPG
200809,NAIM45_2_0,20200726,130102,43,1,2232,340,2334,449,200809/NAIM45_2_0/102_WSCT/WSCT0319.JPG
200809,NAIM45_2_0,20200726,130902,25,1,2232,340,2334,446,200809/NAIM45_2_0/102_WSCT/WSCT0327.JPG
200809,NAIM45_2_0,20200726,131102,32,1,2233,340,2332,448,200809/NAIM45_2_0/102_WSCT/WSCT0329.JPG
200809,NAIM45_2_0,20200726,131302,40,1,2232,341,2332,449,200809/NAIM45_2_0/102_WSCT/WSCT0331.JPG
200809,NAIM45_2_0,20200726,131802,31,1,2230,340,2333,449,200809/NAIM45_2_0/102_WSCT/WSCT0336.JPG
200809,NAIM45_2_0,20200726,131902,33,1,2233,340,2333,449,200809/NAIM45_2_0/102_WSCT/WSCT0337.JPG
200809,NAIM45_2_0,20200726,131902,34,1,1296,300,1391,398,200809/NAIM45_2_0/102_WSCT/WSCT0337.JPG
200809,NAIM45_2_0,20200726,132202,25,1,2232,341,2332,449,200809/NAIM45_2_0/102_WSCT/WSCT0340.JPG
200809,NAIM45_2_0,20200726,132802,89,1,2871,1090,2999,1202,200809/NAIM45_2_0/102_WSCT/WSCT0346.JPG
